KOMMNR;KOMMUNE;PARTIKODE;PARTINAVN;PLASSNR;NAVN;FØDT;KJØNN;STEMMETILLEGG;STILTE 2007
0500;Oppland;MDG;Miljøpartiet De Grønne;19;Anlaug Seljevold;1956;K;N;J
0500;Oppland;MDG;Miljøpartiet De Grønne;20;Rolf Bjørn Ridder Nielsen;1938;M;N;J
0500;Oppland;MDG;Miljøpartiet De Grønne;21;Ane Beate Aadland;1961;K;N;J
0500;Oppland;PP;Pensjonistpartiet;1;Arne Johnny Grindal;1948;M;N;J
0500;Oppland;PP;Pensjonistpartiet;2;Per Sigurd Larsen;1944;M;N;J
0500;Oppland;PP;Pensjonistpartiet;3;Mona Bergh Brustad;1963;K;N;J
0500;Oppland;PP;Pensjonistpartiet;4;Anne Marie L Eriksen;1936;K;N;J
0500;Oppland;PP;Pensjonistpartiet;5;Åge Flokenes;1947;M;N;J
0500;Oppland;PP;Pensjonistpartiet;6;Bjørn Dystebakken;1940;M;N;J
0500;Oppland;PP;Pensjonistpartiet;7;Anne Lise Svartbæk;1944;K;N;J
0500;Oppland;PP;Pensjonistpartiet;8;Harald Tøftum;1946;M;N;J
0500;Oppland;PP;Pensjonistpartiet;9;Wenche Grindal;1977;K;N;J
0500;Oppland;PP;Pensjonistpartiet;10;Harry Sølver;1940;M;N;J
0500;Oppland;PP;Pensjonistpartiet;11;Aase Haugelien Fæstø;1943;K;N;J
0500;Oppland;PP;Pensjonistpartiet;12;Alv Strøm Eidevik;1937;M;N;J
0500;Oppland;PP;Pensjonistpartiet;13;Olaug Aarrestad Ringvold;1934;K;N;J
0500;Oppland;PP;Pensjonistpartiet;14;Eva Marie Ryen;1955;K;N;J
0500;Oppland;PP;Pensjonistpartiet;15;Odd Rune Paulsrud;1963;M;N;J
0500;Oppland;RØDT;Rødt;1;Turid Thomassen;1965;K;N;J
0500;Oppland;RØDT;Rødt;2;Øyvind Sagedal;1947;M;N;J
0500;Oppland;RØDT;Rødt;3;Maren Njøs Kurdøl;1988;K;N;J
0500;Oppland;RØDT;Rødt;4;Bjørn Sigurd Svingen;1983;M;N;J
0500;Oppland;RØDT;Rødt;5;Hanne Malm;1953;K;N;J
0500;Oppland;RØDT;Rødt;6;Finn Olav Rolijordet;1956;M;N;J
0500;Oppland;RØDT;Rødt;7;Helge Green Galtrud;1952;M;N;J
0500;Oppland;RØDT;Rødt;8;Kjersti Jacobsen;1957;K;N;J
0500;Oppland;RØDT;Rødt;9;Michael Hall;1949;M;N;J
0500;Oppland;RØDT;Rødt;10;Bjørn Kristiansen;1958;M;N;J
0500;Oppland;RØDT;Rødt;11;Eli Natvik;1946;K;N;J
0500;Oppland;RØDT;Rødt;12;Trine Fløistad;1958;K;N;J
0500;Oppland;RØDT;Rødt;13;Line Lange-Nielsen;1973;K;N;J
0500;Oppland;SP;Senterpartiet;1;Ivar Odnes;1963;M;N;J
0500;Oppland;SP;Senterpartiet;2;Aud Gunnhild Hove;1970;K;N;J
0500;Oppland;SP;Senterpartiet;3;Kåre Ragnar Helland;1962;M;N;J
0500;Oppland;SP;Senterpartiet;4;Marianne Mølmen;1986;K;N;J
0500;Oppland;SP;Senterpartiet;5;Trygve Brandrud;1946;M;N;J
0500;Oppland;SP;Senterpartiet;6;Eldrid Rudland;1986;K;N;J
0500;Oppland;SP;Senterpartiet;7;Torvild Sveen;1975;M;N;J
0500;Oppland;SP;Senterpartiet;8;Per Ole Lunde;1949;M;N;J
0500;Oppland;SP;Senterpartiet;9;Mona B Nicolaysen;1959;K;N;J
0500;Oppland;SP;Senterpartiet;10;Ole Helmer E Bjørlien;1952;M;N;J
0500;Oppland;SP;Senterpartiet;11;Turi Elise Kaus;1966;K;N;J
0500;Oppland;SP;Senterpartiet;12;Bengt Fasteraune;1964;M;N;J
0500;Oppland;SP;Senterpartiet;13;Kjersti B Fremstad;1984;K;N;J
0500;Oppland;SP;Senterpartiet;14;Bente Merete Strugstad;1967;K;N;J
0500;Oppland;SP;Senterpartiet;15;Lars Kvissel;1961;M;N;J
0500;Oppland;SP;Senterpartiet;16;Pål-Arne Oulie;1978;M;N;J
0500;Oppland;SP;Senterpartiet;17;Marianne E Bjerke;1957;K;N;J
0500;Oppland;SP;Senterpartiet;18;Olav Røssum;1962;M;N;J
0500;Oppland;SP;Senterpartiet;19;Johanna Eike;1955;K;N;J
0500;Oppland;SP;Senterpartiet;20;Helge Lajord;1954;M;N;J
0500;Oppland;SP;Senterpartiet;21;Ragnhild Næprud;1983;K;N;J
0500;Oppland;SP;Senterpartiet;22;Per Johannes Prestrud;1945;M;N;J
0500;Oppland;SP;Senterpartiet;23;Anne Marte Skari;1964;K;N;J
0500;Oppland;SP;Senterpartiet;24;Jan Peter Stebergløkken;1962;M;N;J
0500;Oppland;SP;Senterpartiet;25;Ole Edvard Sand;1939;M;N;J
0500;Oppland;SP;Senterpartiet;26;Johan Dyste;1948;M;N;J
0500;Oppland;SP;Senterpartiet;27;Magnhild Strand;1964;K;N;J
0500;Oppland;SP;Senterpartiet;28;Lise Hammerud;1957;K;N;J
0500;Oppland;SP;Senterpartiet;29;Kristine Bakke;1973;K;N;J
0500;Oppland;SP;Senterpartiet;30;Bjørn Erik Austad Hvaleby;1964;M;N;J
0500;Oppland;SP;Senterpartiet;31;Hans Solbrekken Ruud;1979;M;N;J
0500;Oppland;SP;Senterpartiet;32;Liv Majer;1968;K;N;J
0500;Oppland;SP;Senterpartiet;33;Einar Utgaard;1970;M;N;J
0500;Oppland;SP;Senterpartiet;34;Elin Rømyhr Haugen;1974;K;N;J
0500;Oppland;SP;Senterpartiet;35;Hans Seierstad;1951;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;1;Sigmund Hagen;1976;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;2;Signe von Streng;1950;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;3;Simon Souyris Strumse;1987;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;4;Anne Lise Fredlund;1982;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;5;Kai Werner Evensen;1958;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;6;Marlin Berg Løkken;1991;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;7;Ahmed Haruun Ali;1970;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;8;Guro Ihler;1981;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;9;Gunnar Linderud;1949;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;10;Kari Tyldum;1948;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;11;Helge Midttun;1955;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;12;Mai Bakken;1962;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;13;Kjell Arne Madsen;1942;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;14;Anne M Dahl Zettervall;1976;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;15;Kjartan Thøring Stensvold;1944;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;16;Sara Vatne;1946;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;17;Jarle Rønningen;1948;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;18;Karin Elisabeth Jansen;1946;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;19;Børre Berger Vannebo;1978;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;20;Eva Røise;1946;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;21;Terje Kleiven;1950;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;22;Stine Rigmor Grimstad;1968;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;23;Trond Ludvigsen;1953;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;24;Kristine Kvam;1989;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;25;Bjørn Saur;1972;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;26;Herdis Alise Markussen;1959;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;27;Hans Olav Lahlum;1973;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;28;Martha Berger;1950;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;29;Kurt Gjerstad;1960;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;30;Liv Røe;1945;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;31;Hans Petter Olsen;1954;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;32;Kristine Natvig;1979;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;33;Erland Jensen;1950;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;34;Berit Bolton Arnesen;1947;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;35;Lars Kristian Evensen;1984;M;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;36;Marie Elisabeth Braaten;1948;K;N;J
0500;Oppland;SV;Sosialistisk Venstreparti;37;Dag Seierstad;1936;M;N;J
0500;Oppland;V;Venstre;1;Eivind Snorre Brenna;1955;M;N;J
0500;Oppland;V;Venstre;2;Sanna Päivikki Sarromaa;1979;K;N;J
0500;Oppland;V;Venstre;3;Ketil Kjenseth;1968;M;N;J
0500;Oppland;V;Venstre;4;Helga Feste Hunter;1970;K;N;J
0500;Oppland;V;Venstre;5;Christian Mikkel Dobloug;1979;M;N;J
0500;Oppland;V;Venstre;6;Ulf Oddvar Rogneby;1963;M;N;J
0500;Oppland;V;Venstre;7;Ingjerd Thon Hagaseth;1967;K;N;J
0500;Oppland;V;Venstre;8;Arne Christian Stryken;1944;M;N;J
0500;Oppland;V;Venstre;9;Helle Hundevadt;1958;K;N;J
0500;Oppland;V;Venstre;10;Nathalie M A T H Espelund;1993;K;N;J
0500;Oppland;V;Venstre;11;Øystein Olav Stubhaug;1963;M;N;J
0500;Oppland;V;Venstre;12;Grete M Singstad Paulsen;1966;K;N;J
0500;Oppland;V;Venstre;13;Gustav Fystro;1959;M;N;J
0500;Oppland;V;Venstre;14;Kjersti Grimstad;1969;K;N;J
0500;Oppland;V;Venstre;15;Erik Aune;1960;M;N;J
0500;Oppland;V;Venstre;16;Laila A Jonassen Skåden;1967;K;N;J
0500;Oppland;V;Venstre;17;Hans Ingwald Gamst;1968;M;N;J
0500;Oppland;V;Venstre;18;Tilia Dagny Cristina Hovi;1955;K;N;J
0500;Oppland;V;Venstre;19;Johan Schei;1940;M;N;J
0500;Oppland;V;Venstre;20;Britt Åse Høyesveen;1965;K;N;J
0500;Oppland;V;Venstre;21;Jan Svein Asprusten;1948;M;N;J
0500;Oppland;V;Venstre;22;Sigrid Trøite Thøring;1943;K;N;J
0500;Oppland;V;Venstre;23;Nils Christian Steig;1961;M;N;J
0500;Oppland;V;Venstre;24;Christin Guldahl Madsen;1969;K;N;J
0500;Oppland;V;Venstre;25;Sæbjørn Forberg;1960;M;N;J
0500;Oppland;V;Venstre;26;Maren Ingeborg Hurum;1960;K;N;J
0500;Oppland;V;Venstre;27;Terje Rønning;1957;M;N;J
0500;Oppland;V;Venstre;28;Turid Eira Mørk Øfstaas;1937;K;N;J
0500;Oppland;V;Venstre;29;Shahid Umar Nasir;1954;M;N;J
0500;Oppland;V;Venstre;30;Hilde Tveiten Døvre;1970;K;N;J
0500;Oppland;V;Venstre;31;Endre Skjåk;1978;M;N;J
0500;Oppland;V;Venstre;32;Dagfinn Follerås;1961;M;N;J
0500;Oppland;V;Venstre;33;Astrid Knutsen Hårstad;1984;K;N;J
0500;Oppland;V;Venstre;34;Christoffer Biong;1983;M;N;J
0500;Oppland;V;Venstre;35;Solbjørg B Skruklien;1961;K;N;J
0500;Oppland;V;Venstre;36;Terje Kongsrud;1970;M;N;J
0500;Oppland;V;Venstre;37;Sissel Synøve Glomseth;1942;K;N;J
0500;Oppland;V;Venstre;38;Tore Ellef Opjordsmoen;1961;M;N;J
0500;Oppland;V;Venstre;39;Bjørg Lerhol;1943;K;N;J
0500;Oppland;V;Venstre;40;Yngve Olsen Hvoslef;1985;M;N;J
0500;Oppland;V;Venstre;41;Marie Lillian Tingvold;1943;K;N;J
0500;Oppland;V;Venstre;42;Geir Rune Nyhus;1969;M;N;J
0500;Oppland;V;Venstre;43;Bjørg Synnøve Lien;1953;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;1;Roger Ryberg;1952;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;2;Anne Sandum;1973;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;3;Bjørn Tore Ødegården;1970;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;4;Tonje Kristensen;1987;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;5;Tore E. Hansen;1942;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;6;Sissel Hovland;1960;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;7;Steinar Berthelsen;1950;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;8;Lola Awoyemi;1957;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;9;Jan Olav Markussen;1969;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;10;Ragne Buer;1955;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;11;Mathias Dannevig;1949;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;12;Nancy Amundsen;1956;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;13;Niclas Tokerud;1990;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;14;Kjell Ålien;1954;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;15;Vera Henden;1948;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;16;Børre Pettersen;1945;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;17;Mari Nymoen Eikre;1992;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;18;Gerd Johnsen;1949;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;19;John Erik Molin;1965;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;20;Astrid Isene;1962;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;21;Hans Beltesbrekke;1953;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;22;Nicoline Bjerge Schie;1990;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;23;Ståle Skjønhaug;1979;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;24;Pia Øberg;1955;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;25;Bjørn Trengereid Olsen;1986;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;26;Pia Fjeld Nordhagen;1975;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;27;Svein Vargan;1965;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;28;Linda Aaskjær;1975;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;29;Øivind Kleven;1957;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;30;Randi Olsen;1938;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;31;Bjørn Listøen;1947;M;N;J
0600;Buskerud;A;Det norske Arbeiderparti;32;Marte Ødegården;1993;K;N;J
0600;Buskerud;A;Det norske Arbeiderparti;33;Jan Ivar Weimoth;1952;M;N;J
0600;Buskerud;DEMN;Demokratene i Norge;1;Jan Aleksander Ødegård;1947;M;N;N
0600;Buskerud;DEMN;Demokratene i Norge;2;Janne Kristin Sellæg;1978;K;N;N
0600;Buskerud;DEMN;Demokratene i Norge;3;Terje Roar Tollefsen;1943;M;N;N
0600;Buskerud;DEMN;Demokratene i Norge;4;Silje Olsen Solstrand;1990;K;N;N
0600;Buskerud;DEMN;Demokratene i Norge;5;Finn Erling Hansen;1964;M;N;N
0600;Buskerud;DEMN;Demokratene i Norge;6;Kirsten Djuvan Ødegård;1948;K;N;N
0600;Buskerud;DEMN;Demokratene i Norge;7;Vivi Haugland;1962;K;N;N
0600;Buskerud;DEMN;Demokratene i Norge;8;Tor Magne Kamphaug;1977;M;N;N
0600;Buskerud;DEMN;Demokratene i Norge;9;Paul Solstrand;1950;M;N;N
0600;Buskerud;DEMN;Demokratene i Norge;10;Marian Olsen;1952;K;N;N
0600;Buskerud;FRP;Fremskrittspartiet;1;Britt Homstvedt;1942;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;2;Tom Erik Hauger;1955;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;3;Knut Gjerde;1955;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;4;Lavrans Kierulf;1983;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;5;Ove Vanebo;1983;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;6;Dag Stenersen;1947;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;7;Eilev Bekjorden;1965;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;8;Ida Marie Holen;1958;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;9;Trond Røed;1959;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;10;Nena Bjerke;1963;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;11;Lena Albrigtsen;1972;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;12;Brahim Bourmani Sandli;1992;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;13;Jon Arnold Bjerke;1949;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;14;Lars Haugen;1967;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;15;Åge Øksnes;1938;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;16;Odd Mortensen;1956;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;17;Ellen Styff;1970;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;18;Odd Georg Hansen;1964;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;19;Paul Oskar Rosenquist;1952;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;20;Bjørg Myran;1951;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;21;Elisabeth Uggen;1961;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;22;Terje Sandbæk;1957;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;23;Magne Berg;1953;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;24;Tone Bodahl;1973;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;25;Tom Roger Granli;1959;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;26;Per Vemork;1941;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;27;Narve Fridheim;1934;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;28;Mary-Ann Lokshall Tabrizi;1980;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;29;Tone Heimdal Brataas;1970;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;30;Per Morten Bjørnstad;1958;M;N;J
0600;Buskerud;FRP;Fremskrittspartiet;31;Marianne Eriksen;1966;K;N;J
0600;Buskerud;FRP;Fremskrittspartiet;32;Brit Strandrud;1947;K;N;J
0600;Buskerud;H;Høyre;1;Morten Eriksrød;1956;M;N;J
0600;Buskerud;H;Høyre;2;Terje Vegard Kopperud;1958;M;N;J
0600;Buskerud;H;Høyre;3;Elizabeth Skogrand;1970;K;N;J
0600;Buskerud;H;Høyre;4;Iselin Haugo;1988;K;N;J
0600;Buskerud;H;Høyre;5;Christopher Wand;1987;M;N;J
0600;Buskerud;H;Høyre;6;Gro Sel Tveito;1962;K;N;J
0600;Buskerud;H;Høyre;7;Dag Fjeld Edvardsen;1970;M;N;J
0600;Buskerud;H;Høyre;8;Arne Jørstad;1945;M;N;J
0600;Buskerud;H;Høyre;9;Daniel Torkildsen;1989;M;N;J
0600;Buskerud;H;Høyre;10;Turid Wickstrand Iversen;1934;K;N;J
0600;Buskerud;H;Høyre;11;Dag Egil Bull Sletholt;1965;M;N;J
0600;Buskerud;H;Høyre;12;Ana Maria Silva-Harper;1960;K;N;J
0600;Buskerud;H;Høyre;13;Dag Øivind Henriksen;1968;M;N;J
0600;Buskerud;H;Høyre;14;Egil Ax;1982;M;N;J
0600;Buskerud;H;Høyre;15;Jon Hovland;1960;M;N;J
0600;Buskerud;H;Høyre;16;Torhild Helling Bergaplass;1957;K;N;J
0600;Buskerud;H;Høyre;17;Stein Ramberg;1953;M;N;J
0600;Buskerud;H;Høyre;18;Sigrid M. Thielemann;1948;K;N;J
0600;Buskerud;H;Høyre;19;Elise Loftheim;1992;K;N;J
0600;Buskerud;H;Høyre;20;Reidar Lauritsen;1953;M;N;J
0600;Buskerud;H;Høyre;21;Arne Nibstad;1959;M;N;J
0600;Buskerud;H;Høyre;22;Lars Erik Emrud;1970;M;N;J
0600;Buskerud;H;Høyre;23;Elisabeth Marlen Lindberg;1988;K;N;J
0600;Buskerud;H;Høyre;24;Halvor Rennehvammen;1951;M;N;J
0600;Buskerud;H;Høyre;25;Christine Ax;1990;K;N;J
0600;Buskerud;H;Høyre;26;Jan Egil Halbjørhus;1974;M;N;J
0600;Buskerud;H;Høyre;27;Marie Blix Sangnes;1988;K;N;J
0600;Buskerud;H;Høyre;28;Frode Haugen;1975;M;N;J
0600;Buskerud;H;Høyre;29;Lise Nygård Lund;1962;K;N;J
0600;Buskerud;H;Høyre;30;Trond Hjerpseth;1943;M;N;J
0600;Buskerud;H;Høyre;31;Tom Bratlie;1967;M;N;J
0600;Buskerud;H;Høyre;32;Anette Pedersen;1978;K;N;J
0600;Buskerud;H;Høyre;33;Trond I. Østgaard;1963;M;N;J
0600;Buskerud;H;Høyre;34;Abdul Majid Abid;1947;M;N;J
0600;Buskerud;H;Høyre;35;Bjørn Tore Moger;1945;M;N;J
0600;Buskerud;H;Høyre;36;Hellik Kolbjørnsrud;1957;M;N;J
0600;Buskerud;H;Høyre;37;Helge Chr. Aaby;1944;M;N;J
0600;Buskerud;H;Høyre;38;Jack A. Humlebekk;1975;M;N;J
0600;Buskerud;H;Høyre;39;Steinar Medhus;1953;M;N;J
0600;Buskerud;H;Høyre;40;Léontine Zakariassen;1973;K;N;J
0600;Buskerud;H;Høyre;41;Per-Otto Olsen;1940;M;N;J
0600;Buskerud;H;Høyre;42;Thomas Fosen;1957;M;N;J
0600;Buskerud;H;Høyre;43;Per Ragnvald Berger;1952;M;N;J
0600;Buskerud;H;Høyre;44;Elly Therese Thoresen;1957;K;N;J
0600;Buskerud;H;Høyre;45;Rune Kjølstad;1962;M;N;J
0600;Buskerud;H;Høyre;46;Tore Opdal Hansen;1956;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;1;Trond Johansen;1953;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;2;Hege Irene Fossum;1964;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;3;Kristian Ask Hammervik;1984;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;4;Ludvig Munkejord;1961;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;5;Turid Solberg Thomassen;1954;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;6;Solveig Håtveit Markegård;1962;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;7;Daniel Kadrpour;1977;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;8;Sofie Skjold Skrudland;1957;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;9;Einar Skalstad;1945;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;10;Kristin Skare;1976;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;11;Per Askilsrud;1949;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;12;Hilde Birgitte Smedsgård Haug;1977;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;13;Sten Klevås-Olsen;1949;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;14;Brynhild Heitmann;1952;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;15;Kåre Olav Solhjell;1942;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;16;Astrid Norunn Høisæter;1939;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;17;Birger Jorde;1965;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;18;Reidun Brusletten;1936;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;19;Oddvar Hunemo;1955;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;20;Sigrid Ingeborg Gislerud;1962;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;21;Kjell Ohldieck;1958;M;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;22;Ingeborg Kaslegard Frydenlund;1974;K;N;J
0600;Buskerud;KRF;Kristelig Folkeparti;23;Jan Marcussen;1941;M;N;J
0600;Buskerud;KSP;Kristent Samlingsparti;1;Thor Petter Braarvig;1955;M;N;N
0600;Buskerud;KSP;Kristent Samlingsparti;2;Nina Marie Braarvig;1962;K;N;N
0600;Buskerud;KSP;Kristent Samlingsparti;3;Ambjørn Olsen;1964;M;N;N
0600;Buskerud;KSP;Kristent Samlingsparti;4;Kristian Espeland;1992;M;N;N
0600;Buskerud;KSP;Kristent Samlingsparti;5;Reidun Braarvig;1934;K;N;N
0600;Buskerud;KSP;Kristent Samlingsparti;6;Inez Olga Adeline Reinton;1922;K;N;N
0600;Buskerud;KSP;Kristent Samlingsparti;7;Kari Wichstrøm;1928;K;N;N
0600;Buskerud;KYST;Kystpartiet;1;Lill-Ann Nersund;1952;K;N;J
0600;Buskerud;KYST;Kystpartiet;2;Bjørnar Hugo Buøy;1951;M;N;J
0600;Buskerud;KYST;Kystpartiet;3;Audhild Huka;1976;K;N;J
0600;Buskerud;KYST;Kystpartiet;4;Arvid Simensen;1952;M;N;J
0600;Buskerud;KYST;Kystpartiet;5;Asbjørn Huka;1947;M;N;J
0600;Buskerud;KYST;Kystpartiet;6;Lise-Mari Brekke;1985;K;N;J
0600;Buskerud;KYST;Kystpartiet;7;Anfinn Johannes Kuvik;1930;M;N;J
0600;Buskerud;KYST;Kystpartiet;8;Steffen Hvalby;1978;M;N;J
0600;Buskerud;KYST;Kystpartiet;9;Terje Jakobsen;1941;M;N;J
0600;Buskerud;KYST;Kystpartiet;10;Tressy Tresmark;1976;M;N;J
0600;Buskerud;MDG;Miljøpartiet De Grønne;1;Hilde Lengali;1969;K;N;N
0600;Buskerud;MDG;Miljøpartiet De Grønne;2;Irene Thy;1981;K;N;N
0600;Buskerud;MDG;Miljøpartiet De Grønne;3;Sidsel Brudevoll;1964;K;N;N
0600;Buskerud;MDG;Miljøpartiet De Grønne;4;Nils Leidal;1957;M;N;N
0600;Buskerud;MDG;Miljøpartiet De Grønne;5;Hamdi Daeidih;1985;M;N;N
0600;Buskerud;MDG;Miljøpartiet De Grønne;6;Øystein Teksli;1971;M;N;N
0600;Buskerud;MDG;Miljøpartiet De Grønne;7;Morten Haugerud;1981;M;N;N
0600;Buskerud;MDG;Miljøpartiet De Grønne;8;Per Ola Seim;1964;M;N;N
0600;Buskerud;NKP;Norges Kommunistiske Parti;1;Børge Hu Samuelsen;1972;M;N;J
0600;Buskerud;NKP;Norges Kommunistiske Parti;2;Zafer Gözet;1965;M;N;J
0600;Buskerud;NKP;Norges Kommunistiske Parti;3;Knut Jarle Berg;1948;M;N;J
0600;Buskerud;NKP;Norges Kommunistiske Parti;4;Dagfinn Skålvik;1941;M;N;J
0600;Buskerud;NKP;Norges Kommunistiske Parti;5;Nora Helene S. Karlsen;1984;K;N;J
0600;Buskerud;NKP;Norges Kommunistiske Parti;6;Bergljot Ingesen;1937;K;N;J
0600;Buskerud;NKP;Norges Kommunistiske Parti;7;Per Andreas Kveseth;1937;M;N;J
